name,product_url,image_url,size,ean,sku,rrp
Alka-Seltzer Original Aspirin 10 Effervescent Tablets,https://www.deebee.co.uk/product/id/880856/barcode/5010605402814/alka-seltzer-original-aspirin-10-effervescent-tablets,https://www.dbstatic.co.uk/assets/products/small/501060/5010605402814.jpg,10 x 10S,5010605402814,880856,£3.29
Otrivine Blocked Nose Relief Nasal Spray Adult Metered Dose 0.1% 10ml,https://www.deebee.co.uk/product/id/859144/barcode/5051562019608/otrivine-blocked-nose-relief-nasal-spray-adult-metered-dose-01-10ml,https://www.dbstatic.co.uk/assets/products/small/505156/5051562019608.jpg,10 x 10ML,5051562019608,859144,£4.79
Covonia Chesty Cough Mixture Mentholated 150ml,https://www.deebee.co.uk/product/id/861530/barcode/5011309019117/covonia-chesty-cough-mixture-mentholated-150ml,https://www.dbstatic.co.uk/assets/products/small/501130/5011309019117.jpg,6 x 150ML,5011309019117,861530,£5.69
Deep Heat Heat Rub 35g,https://www.deebee.co.uk/product/id/740819/barcode/5011501040018/deep-heat-heat-rub-35g,https://www.dbstatic.co.uk/assets/products/small/501150/5011501040018.jpg,6 x 35GM,5011501040018,740819,£2.99
Benadryl Allergy Relief 12 Capsules,https://www.deebee.co.uk/product/id/633478/barcode/5010123722463/benadryl-allergy-relief-12-capsules,https://www.dbstatic.co.uk/assets/products/small/501012/5010123722463.jpg,6 x 12S,5010123722463,633478,£5.49
Lemsip Max Cold & Flu 16 Capsules,https://www.deebee.co.uk/product/id/433670/barcode/5000158064089/lemsip-max-cold-flu-16-capsules,https://www.dbstatic.co.uk/assets/products/small/500015/5000158064089.jpg,6 x 16S,5000158064089,433670,£4.99
Strepsils Original Lozenges x16 for Sore Throat,https://www.deebee.co.uk/product/id/738134/barcode/5000158100541/strepsils-original-lozenges-x16-for-sore-throat,https://www.dbstatic.co.uk/assets/products/small/500015/5000158100541.jpg,12 x 16S,5000158100541,738134,£3.69
Sudafed Congestion & Headache Relief Max Strength Capsules 16 Capsules,https://www.deebee.co.uk/product/id/759715/barcode/3574661162232/sudafed-congestion-headache-relief-max-strength-capsules-16-capsules,https://www.dbstatic.co.uk/assets/products/small/357466/3574661162232.jpg,6 x 16S,3574661162232,759715,£4.79
Anadin Paracetamol Pain Relief Tablets 16s,https://www.deebee.co.uk/product/id/787580/barcode/5000309007774/anadin-paracetamol-pain-relief-tablets-16s,https://www.dbstatic.co.uk/assets/products/small/500030/5000309007774.jpg,12 x 16S,5000309007774,787580,£1.79
Anadin Painkiller Caplets Extra 12s,https://www.deebee.co.uk/product/id/630867/barcode/5000309007651/anadin-painkiller-caplets-extra-12s,https://www.dbstatic.co.uk/assets/products/small/500030/5000309007651.jpg,12 x 12S,5000309007651,630867,£3.55
Benylin Children's Dry Cough & Sore Throat Syrup 1+ Year 125ml,https://www.deebee.co.uk/product/id/842055/barcode/3574661237008/benylin-childrens-dry-cough-sore-throat-syrup-1-year-125ml,https://www.dbstatic.co.uk/assets/products/small/357466/3574661237008.jpg,6 x 125ML,3574661237008,842055,£4.99
Durex Thin Feel 6 Condoms,https://www.deebee.co.uk/product/id/516263/barcode/5052197025989/durex-thin-feel-6-condoms,https://www.dbstatic.co.uk/assets/products/small/505219/5052197025989.jpg,6 x 6PK,5052197025989,516263,£4.99
Calpol Sugar Free Infant Suspension Sachets Strawberry Flavour 2+ Months 12 x 5ml,https://www.deebee.co.uk/product/id/845766/barcode/5010123719982/calpol_sugar_free_infant_suspension_sachets_strawberry_flavour_2_months_12_x_5ml,https://www.dbstatic.co.uk/assets/products/small/501012/5010123719982.jpg,6 x 12S,5010123719982,845766,£4.99
Strepsils Extra Triple Action Blackcurrant Lozenges 24 Lozenges,https://www.deebee.co.uk/product/id/880334/barcode/5000158106185/strepsils-extra-triple-action-blackcurrant-lozenges-24-lozenges,https://www.dbstatic.co.uk/assets/products/small/500015/5000158106185.jpg,12 x 24S,5000158106185,880334,£5.89
"Beechams All in One Liquid, Cold and Flu Relief with Paracetamol, 160 ml",https://www.deebee.co.uk/product/id/283948/barcode/5000347061837/beechams_all_in_one_liquid_cold_and_flu_relief_with_paracetamol_160_ml,https://www.dbstatic.co.uk/assets/products/small/500034/5000347061837.jpg,6 x 160ML,5000347061837,283948,£5.49
"Panadol Advance Painkillers, 500mg Paracetamol Tablets, 16s",https://www.deebee.co.uk/product/id/880328/barcode/5054563125491/panadol-advance-painkillers-500mg-paracetamol-tablets-16s,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,12 x 16S,5054563125491,880328,£2.29
"Beechams All in One Tablets, Cold and Flu Relief with Paracetamol, 16s",https://www.deebee.co.uk/product/id/672783/barcode/5000347087844/beechams-all-in-one-tablets-cold-and-flu-relief-with-paracetamol-16s,https://www.dbstatic.co.uk/assets/products/small/500034/5000347087844.jpg,6 x 16S,5000347087844,672783,£5.00
Benylin Dry & Tickly Cough Syrup 150ml,https://www.deebee.co.uk/product/id/758429/barcode/3574661370194/benylin-dry-tickly-cough-syrup-150ml,https://www.dbstatic.co.uk/assets/products/small/357466/3574661370194.jpg,6 x 150ML,3574661370194,758429,£5.99
Galpharm Hayfever and Allergy Relief 14 Tablets,https://www.deebee.co.uk/product/id/880833/barcode/5017353503558/galpharm-hayfever-and-allergy-relief-14-tablets,https://www.dbstatic.co.uk/assets/products/small/501735/5017353503558.jpg,10 x 14S,5017353503558,880833,£1.19
Beechams Max Strength All in One Cold and Flu Capsules 16s,https://www.deebee.co.uk/product/id/859150/barcode/5054563060730/beechams-max-strength-all-in-one-cold-and-flu-capsules-16s,https://www.dbstatic.co.uk/assets/products/small/505456/5054563060730.jpg,6 x 16S,5054563060730,859150,£5.99
White Cotton Wool Balls,https://www.deebee.co.uk/product/id/858080/barcode/5053249257679/white-cotton-wool-balls,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,24 x 120S,5053249257679,858080,£1.50
Calpol Sixplus Sugar Free Suspension Strawberry Flavour 6+ Years 12 x 5ml,https://www.deebee.co.uk/product/id/140894/barcode/5010123731717/calpol-sixplus-sugar-free-suspension-strawberry-flavour-6-years-12-x-5ml,https://www.dbstatic.co.uk/assets/products/small/501012/5010123731717.jpg,6 x 12S,5010123731717,140894,£5.99
Galpharm Blocked Nose Relief 12.2mg Capsules 12 Capsules,https://www.deebee.co.uk/product/id/682921/barcode/5017353506078/galpharm-blocked-nose-relief-122mg-capsules-12-capsules,https://www.dbstatic.co.uk/assets/products/small/501735/5017353506078.jpg,10 x 12S,5017353506078,682921,£1.19
"Head & Shoulders Classic Clean 2in1 Anti Dandruff Shampoo 250ml, Refreshing Clean Scent",https://www.deebee.co.uk/product/id/868185/barcode/8700216301848/head-shoulders-classic-clean-2in1-anti-dandruff-shampoo-250ml-refreshing-clean-scent,https://www.dbstatic.co.uk/assets/products/small/870021/8700216301848.jpg,6 x 250ML,8700216301848,868185,£2.99
Enliven Ultra Hold Strong Hairspray 300ml,https://www.deebee.co.uk/product/id/311032/barcode/5055028381735/enliven-ultra-hold-strong-hairspray-300ml,https://www.dbstatic.co.uk/assets/products/small/505502/5055028381735.jpg,6 x 300ML,5055028381735,311032,£1.79
Wella Silvikrin Maximum Hold Hairspray 250ml,https://www.deebee.co.uk/product/id/453580/barcode/4056800781232/wella-silvikrin-maximum-hold-hairspray-250ml,https://www.dbstatic.co.uk/assets/products/small/405680/4056800781232.jpg,6 x 250ML,4056800781232,453580,£4.29
TRESemmé PRO Style Tech Rich Moisture Shampoo 300ml,https://www.deebee.co.uk/product/id/844405/barcode/5056267002900/tresemmé-pro-style-tech-rich-moisture-shampoo-300ml,https://www.dbstatic.co.uk/assets/products/small/505626/5056267002900.jpg,6 x 300ML,5056267002900,844405,£2.50
Alberto Balsam Coconut & Lychee Conditioner 350ml,https://www.deebee.co.uk/product/id/861190/barcode/8710908181283/alberto-balsam-coconut-lychee-conditioner-350ml,https://www.dbstatic.co.uk/assets/products/small/871090/8710908181283.jpg,6 x 350ML,8710908181283,861190,£1.20
Bristows 4 Extra Firm Hold Hairspray 400ml,https://www.deebee.co.uk/product/id/857973/barcode/5054805039821/bristows-4-extra-firm-hold-hairspray-400ml,https://www.dbstatic.co.uk/assets/products/small/505480/5054805039821.jpg,6 x 400ML,5054805039821,857973,£2.49
Wella Silvikrin Hairspray Firm Hold 250ml,https://www.deebee.co.uk/product/id/453573/barcode/4056800781263/wella-silvikrin-hairspray-firm-hold-250ml,https://www.dbstatic.co.uk/assets/products/small/405680/4056800781263.jpg,6 x 250ML,4056800781263,453573,£4.29
TRESemmé PRO Style Tech Replenish & Cleanse Shampoo 300ml,https://www.deebee.co.uk/product/id/844361/barcode/5056267002863/tresemmé-pro-style-tech-replenish-cleanse-shampoo-300ml,https://www.dbstatic.co.uk/assets/products/small/505626/5056267002863.jpg,6 x 300ML,5056267002863,844361,£2.50
Palmolive Antidandruff Shampoo PM1.25,https://www.deebee.co.uk/product/id/861149/barcode/5056267003976/palmolive-antidandruff-shampoo-pm125,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 350ML,5056267003976,861149,£1.25
Bristows 3 Natural Hold Hairspray 400ml,https://www.deebee.co.uk/product/id/857950/barcode/5054805039807/bristows-3-natural-hold-hairspray-400ml,https://www.dbstatic.co.uk/assets/products/small/505480/5054805039807.jpg,6 x 400ML,5054805039807,857950,£2.49
Batiste Dry Shampoo Original Classic Fresh 200ml,https://www.deebee.co.uk/product/id/857400/barcode/5010724527481/batiste-dry-shampoo-original-classic-fresh-200ml,https://www.dbstatic.co.uk/assets/products/small/501072/5010724527481.jpg,6 x 200ML,5010724527481,857400,£3.99
Palmolive Aloe Vera Shampoo PM1.25,https://www.deebee.co.uk/product/id/861161/barcode/5056267003990/palmolive-aloe-vera-shampoo-pm125,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 350ML,5056267003990,861161,£1.25
Enliven Hair Gel Blue PM1.29,https://www.deebee.co.uk/product/id/861552/barcode/5056267003747/enliven-hair-gel-blue-pm129,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 250ML,5056267003747,861552,£1.29
Wash & Go 2 in 1 Shampoo & Conditioner Classic 200ml,https://www.deebee.co.uk/product/id/682337/barcode/8008970041698/wash-go-2-in-1-shampoo-conditioner-classic-200ml,https://www.dbstatic.co.uk/assets/products/small/800897/8008970041698.jpg,9 x 200ML,8008970041698,682337,£1.59
Bristows 2 Conditioning Hold Hairspray 400ml,https://www.deebee.co.uk/product/id/857967/barcode/5054805039814/bristows-2-conditioning-hold-hairspray-400ml,https://www.dbstatic.co.uk/assets/products/small/505480/5054805039814.jpg,6 x 400ML,5054805039814,857967,£2.49
Enliven Ultra Hold Hair Mousse 300ml,https://www.deebee.co.uk/product/id/311026/barcode/5055028381728/enliven-ultra-hold-hair-mousse-300ml,https://www.dbstatic.co.uk/assets/products/small/505502/5055028381728.jpg,6 x 300ML,5055028381728,311026,£1.79
VO5 Mega Hold Gel 200ml,https://www.deebee.co.uk/product/id/758464/barcode/5012254060070/vo5-mega-hold-gel-200ml,https://www.dbstatic.co.uk/assets/products/small/501225/5012254060070.jpg,6 x 200ML,5012254060070,758464,£4.49
Palmolive Colour Shampoo PM1.25,https://www.deebee.co.uk/product/id/861155/barcode/5056267003952/palmolive-colour-shampoo-pm125,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 350ML,5056267003952,861155,£1.25
Alberto Balsam Ultra Strong Gel 200ml,https://www.deebee.co.uk/product/id/883546/barcode/5012254060230/alberto-balsam-ultra-strong-gel-200ml,https://www.dbstatic.co.uk/assets/products/small/501225/5012254060230_T0.jpg,6 x 200ML,5012254060230,883546,£1.49
