name,product_url,image_url,size,ean,sku,rrp
Rizla Polar Blast Extra Slim Tips 60s,https://www.deebee.co.uk/product/id/736701/barcode/4030700123989/rizla-polar-blast-extra-slim-tips-60s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700123989_T106.jpg,24 x 60S,4030700123989,736701,£1.29
Swan 102 Slim Filter Tips,https://www.deebee.co.uk/product/id/258809/barcode/5000226001961/swan-102-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226001961.jpg,20 x 102S,5000226001961,258809,£0.98
Swan Ultra Slim 126 Filter Tips,https://www.deebee.co.uk/product/id/500136/barcode/5000226200852/swan-ultra-slim-126-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226200852.jpg,20 x 126S,5000226200852,500136,£1.13
Rizla Fresh Mint Flavour Infusion,https://www.deebee.co.uk/product/id/761971/barcode/4030700129844/rizla-fresh-mint-flavour-infusion,https://www.dbstatic.co.uk/assets/products/small/403070/4030700129844.jpg,25 x SGL,4030700129844,761971,£0.54
Swan 54 Crushball Fresh Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764019/barcode/5000226000261/swan-54-crushball-fresh-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000261.jpg,20 x 54S,5000226000261,764019,£1.39
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
Swan 120 Cool Menthol Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764002/barcode/5000226000360/swan-120-cool-menthol-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000360.jpg,20 x 120S,5000226000360,764002,£1.17
Swan Eco Extra Slim 100% Biodegradable Filter Tips,https://www.deebee.co.uk/product/id/764054/barcode/5000226000308/swan-eco-extra-slim-100-biodegradable-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000308.jpg,10 x 200S,5000226000308,764054,£1.50
Swan 120 Graphite Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764048/barcode/5000226000322/swan-120-graphite-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000322.jpg,20 x 120S,5000226000322,764048,£1.23
Mcchrystal S Snuff Small Tin,https://www.deebee.co.uk/product/id/181408/barcode/5012974102500/mcchrystal-s-snuff-small-tin,https://www.dbstatic.co.uk/assets/products/small/misc/1_181408.jpg,12 x SGL,5012974102500,181408,£1.60
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
Swan 120 Cool Menthol Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764002/barcode/5000226000360/swan-120-cool-menthol-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000360.jpg,20 x 120S,5000226000360,764002,£1.17
Swan Eco Extra Slim 100% Biodegradable Filter Tips,https://www.deebee.co.uk/product/id/764054/barcode/5000226000308/swan-eco-extra-slim-100-biodegradable-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000308.jpg,10 x 200S,5000226000308,764054,£1.50
Swan 120 Graphite Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764048/barcode/5000226000322/swan-120-graphite-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000322.jpg,20 x 120S,5000226000322,764048,£1.23
Mcchrystal S Snuff Small Tin,https://www.deebee.co.uk/product/id/181408/barcode/5012974102500/mcchrystal-s-snuff-small-tin,https://www.dbstatic.co.uk/assets/products/small/misc/1_181408.jpg,12 x SGL,5012974102500,181408,£1.60
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
Swan 120 Cool Menthol Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764002/barcode/5000226000360/swan-120-cool-menthol-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000360.jpg,20 x 120S,5000226000360,764002,£1.17
Swan Eco Extra Slim 100% Biodegradable Filter Tips,https://www.deebee.co.uk/product/id/764054/barcode/5000226000308/swan-eco-extra-slim-100-biodegradable-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000308.jpg,10 x 200S,5000226000308,764054,£1.50
Swan 120 Graphite Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764048/barcode/5000226000322/swan-120-graphite-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000322.jpg,20 x 120S,5000226000322,764048,£1.23
Mcchrystal S Snuff Small Tin,https://www.deebee.co.uk/product/id/181408/barcode/5012974102500/mcchrystal-s-snuff-small-tin,https://www.dbstatic.co.uk/assets/products/small/misc/1_181408.jpg,12 x SGL,5012974102500,181408,£1.60
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
Swan 120 Cool Menthol Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764002/barcode/5000226000360/swan-120-cool-menthol-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000360.jpg,20 x 120S,5000226000360,764002,£1.17
Swan Eco Extra Slim 100% Biodegradable Filter Tips,https://www.deebee.co.uk/product/id/764054/barcode/5000226000308/swan-eco-extra-slim-100-biodegradable-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000308.jpg,10 x 200S,5000226000308,764054,£1.50
Swan 120 Graphite Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764048/barcode/5000226000322/swan-120-graphite-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000322.jpg,20 x 120S,5000226000322,764048,£1.23
Mcchrystal S Snuff Small Tin,https://www.deebee.co.uk/product/id/181408/barcode/5012974102500/mcchrystal-s-snuff-small-tin,https://www.dbstatic.co.uk/assets/products/small/misc/1_181408.jpg,12 x SGL,5012974102500,181408,£1.60
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
Swan 120 Cool Menthol Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764002/barcode/5000226000360/swan-120-cool-menthol-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000360.jpg,20 x 120S,5000226000360,764002,£1.17
Swan Eco Extra Slim 100% Biodegradable Filter Tips,https://www.deebee.co.uk/product/id/764054/barcode/5000226000308/swan-eco-extra-slim-100-biodegradable-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000308.jpg,10 x 200S,5000226000308,764054,£1.50
Swan 120 Graphite Extra Slim Filter Tips,https://www.deebee.co.uk/product/id/764048/barcode/5000226000322/swan-120-graphite-extra-slim-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000322.jpg,20 x 120S,5000226000322,764048,£1.23
Mcchrystal S Snuff Small Tin,https://www.deebee.co.uk/product/id/181408/barcode/5012974102500/mcchrystal-s-snuff-small-tin,https://www.dbstatic.co.uk/assets/products/small/misc/1_181408.jpg,12 x SGL,5012974102500,181408,£1.60
OCB 32 Unbleached Virgin Slim and Tips + Filters,https://www.deebee.co.uk/product/id/726200/barcode/3057067336327/ocb-32-unbleached-virgin-slim-and-tips-filters,https://www.dbstatic.co.uk/assets/products/small/305706/3057067336327_T0.jpg,32 x SGL,3057067336327,726200,£1.63
OCB Premium Slim + Filters,https://www.deebee.co.uk/product/id/818832/barcode/30107014/ocb-premium-slim-filters,https://www.dbstatic.co.uk/assets/products/small/301070/30107014.jpg,32 x SGL,30107014,818832,£1.61
Rizla Slimline Filter Tips 150s,https://www.deebee.co.uk/product/id/976409/barcode/5010891064215/rizla-slimline-filter-tips-150s,https://www.dbstatic.co.uk/assets/products/small/501089/5010891064215_T106.jpg,10 x 150S,5010891064215,976409,£1.05
Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,https://www.deebee.co.uk/product/id/764025/barcode/5000226000285/swan-54-crushball-cool-burst-extra-slim-capsule-filter-tips,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000285.jpg,20 x 54S,5000226000285,764025,£1.39
Rizla Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/191344/barcode/50415687/rizla-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/504156/50415687.jpg,20 x 120S,50415687,191344,£1.05
OCB Rice Slim and Tips Consumer,https://www.deebee.co.uk/product/id/867267/barcode/3057067765325/ocb-rice-slim-and-tips-consumer,https://www.dbstatic.co.uk/assets/products/small/305706/3057067765325.jpg,32 x SGL,3057067765325,867267,£1.63
Zig-Zag Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/491029/barcode/3057068154838/zig-zag-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068154838.jpg,1 x 450S,3057068154838,491029,£1.77
Rizla Menthol Ultra Slim Filter Tips 120s,https://www.deebee.co.uk/product/id/704029/barcode/4030700115410/rizla-menthol-ultra-slim-filter-tips-120s,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115410_T106.jpg,20 x 120S,4030700115410,704029,£1.05
Zig-Zag Ultra Slim 450 Filter Tips,https://www.deebee.co.uk/product/id/426866/barcode/3057068155835/zig-zag-ultra-slim-450-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068155835.jpg,1 x 450S,3057068155835,426866,£2.00
Rizla Natura Extra Slim Filter Tips 120,https://www.deebee.co.uk/product/id/704035/barcode/4030700115380/rizla-natura-extra-slim-filter-tips-120,https://www.dbstatic.co.uk/assets/products/small/403070/4030700115380_T106.jpg,20 x 120S,4030700115380,704035,£0.79
Swan Fresh Burst Flavour Fusion Cards,https://www.deebee.co.uk/product/id/792399/barcode/5000226000599/swan-fresh-burst-flavour-fusion-cards,https://www.dbstatic.co.uk/assets/products/small/500022/5000226000599_T0.jpg,25 x SGL,5000226000599,792399,£0.39
Swan Just Paper,https://www.deebee.co.uk/product/id/884753/barcode/3057068401727/swan-just-paper,https://www.dbstatic.co.uk/assets/products/small/305706/3057068401727.jpg,10 x 120S,3057068401727,884753,£1.49
Zig-Zag Slim Menthol 250 Filter Tips,https://www.deebee.co.uk/product/id/426872/barcode/3057068153909/zig-zag-slim-menthol-250-filter-tips,https://www.dbstatic.co.uk/assets/products/small/305706/3057068153909.jpg,1 x 250S,3057068153909,426872,£1.53
Quintessential Filters White Std,https://www.deebee.co.uk/product/id/491403/barcode/5060162780061/quintessential-filters-white-std,https://www.dbstatic.co.uk/assets/products/small/506016/5060162780061_T0.jpg,50 x SGL,5060162780061,491403,£0.25
